,word1,word2,score
1339,round,stop,0.403064269558
1340,extends,directing,0.752053611669
1341,tests,pupils,0.248680395805
1342,national,movement,0.63916045069
1343,market,starting,0.478810207875
1344,bookshelves,fitted,0.470763158408
1345,sought,foster,0.967448203496
1346,horizon,puff,0.414482937432
1347,keeping,plays,0.153615485052
1348,argue,opponents,0.162292337136
1349,scepticism,extent,0.409726544196
1350,spatial,scales,0.746180049361
1351,funds,running,0.623019623723
1352,powerful,provisions,0.561226751735
1353,designed,invention,0.56937607768
1354,operators,hand,0.391475227776
1355,well-,bringing,0.406336371358
1356,programme,success,0.531665020385
1357,party,scene,0.456497961805
1358,bit,hand,0.256541870699
1359,exactly,model,0.274028457854
1360,offence,serious,0.486910655624
1361,Zones,aimed,0.164695098021
1362,firmly,tie,0.603797055017
1363,money,source,0.398922331289
1364,sort,recruit,0.38252384674
1365,devise,collaborated,0.389233675197
1366,organization,advances,0.316710899684
1367,proportion,attracted,0.393526398362
1368,condition,considers,0.161833212282
1369,boys,reached,0.294767497678
1370,culpability,covering,0.430660126345
1371,pictures,produce,0.334936568946
1372,fantasy,world,0.857280256174
1373,climbed,aim,0.428469340079
1374,matters,approach,0.757488645912
1375,vague,punctuate,0.718182462906
1376,curse,invoking,0.412327547372
1377,boxes,cacophony,0.499317115741
1378,class-,struggle,0.55474541345
1379,strengthened,change,0.412890201234
1380,sale,successful,0.278050879026
1381,effect,negation,0.672898067558
1382,sex,occupied,0.531665020385
1383,witness,bearing,0.931999979918
1384,mounted,drive,0.907551450506
1385,grinned,goat,0.30505021009
1386,prices,accessible,0.655613869755
1387,education,fields,0.660718485287
1388,land,harsh,0.753093403579
1389,concentrated,applications,0.486153079866
1390,principle,elevated,0.682883394413
1391,sun,retreated,0.741874847999
1392,verve,damping,0.463772076056
1393,draw,line,0.711724791553
1394,hulls,strong,0.596737225893
1395,install,head,0.384247915494
1396,applications,element,0.45511502929
1397,name,shares,0.387442919617
1398,lik,yo-yo,0.507200101042
1399,compromise,secure,0.796493055911
1400,manageable,proportions,0.751583635242
1401,bidders,attracting,0.392211522888
1402,modern,monument,0.641717981073
1403,positive,reactions,0.605455767239
1404,feeling,left,0.51888091729
1405,parallels,appeal,0.814060109394
1406,rest,spend,0.384271959917
1407,disturb,Gently,0.161833212282
1408,agriculture,set,0.511590361226
1409,profit,severely,0.203022634137
1410,shown,launched,0.28846835189
1411,increasingly,seen,0.676453364279
1412,persuade,gather,0.318584434166
1413,support,form,0.391318173743
1414,connected,role,0.301950276802
1415,birth,Midwife,0.161833212282
1416,Drifting,disturbs,0.538999816422
1417,natural,extension,0.60012738442
1418,all-green,disturbs,0.447503516763
1419,discussed,context,0.719617706519
1420,relied,form,0.623926736628
1421,series,allowed,0.248680395805
1422,hold,failed,0.605455767239
1423,complex,relation,0.859945706365
1424,aluminium,sending,0.166055434504
1425,reconcile,relocate,0.331817179259
1426,divided,range,0.531665020385
1427,negotiations,regard,0.822910129632
1428,self-identity,stems,0.30505021009
1429,features,form,0.269923871727
1430,realm,movement,0.141048442678
1431,conclude,led,0.531665020385
1432,canopy,held,0.622602516722
1433,fearing,searching,0.502469823442
1434,influence,assimilated,0.190408255052
1435,map,drawn,0.503538458122
1436,data,sources,0.535425775213
1437,cos,run,0.172165676428
1438,bearing,abused,0.293426860381
1439,age,Roughly,0.658401175657
1440,chapter,examine,0.164865379166
1441,time,woven,0.365010468862
1442,night,left,0.752053611669
1443,goat,tied-,0.627733779924
1444,simple,injection,0.679892242707
1445,nature,seeing,0.401290080507
1446,tram,form,0.889090336641
1447,trying,stand,0.366051267882
1448,watcher,form,0.259682727086
1449,disposed,catch,0.752053611669
1450,soothing,responded,0.235264071976
1451,makes,noises,0.659549469596
1452,poster,peeling,0.564323065656
1453,happily,stay,0.682883394413
1454,reform,agenda,0.591465880232
1455,means,sprawl,0.253644859971
1456,morning,following,0.525075354053
1457,preventing,means,0.344930713493
1458,constructive,force,0.954436529754
1459,nature,female,0.755447735276
1460,election,fought,0.678850328143
1461,frequent,struck,0.294767497678
1462,extension,natural,0.559188686016
1463,information,lay,0.623300917727
1464,growth,climbing,0.395236287587
1465,backgrounds,range,0.424619133459
1466,becoming,lost,0.123505676166
1467,land,preparing,0.378663300407
1468,discordant,mess,0.892745616983
1469,anatomically,handle,0.20101079205
1470,line-out,supply,0.329365773021
1471,holiday,plans,0.617167241115
1472,press,support,0.17286548854
1473,risk,assessments,0.682740239987
1474,starving,attacked,0.787474254353
1475,defence,proceed,0.625207804359
1476,variety,found,0.578854281965
1477,produce,mixing,0.162292337136
1478,weak,sharply,0.263531856667
1479,confirmed,sergeant,0.166912757746
1480,film,scores,0.701382269067
1481,pick,forms,0.426872733072
1482,Command,rotating,0.722731537854
1483,profits,raised,0.601133046032
1484,subject,smoothly,0.428264456049
1485,lead,recovery,0.754872274619
1486,fashion,change,0.463847338835
1487,Boraston,placing,0.569268825548
1488,uncertainty,grounds,0.692522696799
1489,information,filtering,0.440934343962
1490,response,increased,0.38252384674
1491,circuit,yardstick,0.771805503632
1492,class,understand,0.382923688028
1493,carrying,urging,0.653289913858
1494,images,ribbon,0.168107382258
1495,proposition,Faced,0.591465880232
1496,Indeed,continued,0.1452706649
1497,fortnight,spend,0.674774938571
1498,staff,level,0.679489270806
1499,model,false,0.123505676166
1500,sort,stuff,0.815242847461
1501,shown,live,0.679489270806
1502,house,left,0.185479867625
1503,reform,bring,0.617167241115
1504,issue,pushing,0.721719090234
1505,strategy,employed,0.899956912691
1506,edges,faded,0.812593905648
1507,week,signalled,0.166055434504
1508,taxation,level,0.670438607499
1509,explanation,uncover,0.560752716668
1510,prevent,resource,0.459284002183
1511,drugs,-produced,0.323909900353
1512,pain,deal,0.743808892786
1513,knowledge,suggests,0.390932937649
1514,waiting,pounce,0.694614728873
1515,Bridgend,mobility,0.349050698956
1516,easily,taking,0.203022634137
1517,riots,distanced,0.658950582021
1518,activity,flurries,0.854799986196
1519,national,movement,0.617167241115
1520,kitchen,shattered,0.317466421744
1521,techniques,operations,0.505458263792
1522,indicate,section,0.77330228552
1523,belief,powers,0.640547630721
1524,ground,fed,0.850857036003
1525,led,settlement,0.416266590556
1526,promote,positions,0.393526398362
1527,inculcate,feeling,0.863150386779
1528,homicide,leaving,0.610488549796
1529,found,savages,0.161833212282
1530,dignified,asserts,0.3995796275
1531,structured,model,0.408613021706
1532,lifting,corner,0.662852827543
1533,subpoena,explain,0.14429044577
1534,free,market,0.775382987451
1535,ensemble,torn,0.695987651267
1536,debate,bringing,0.425737145882
1537,look,bloody,0.313955810093
1538,operation,cataract,0.715485766963
1539,add,touch,0.38252384674
1540,line,assumed,0.344930713493
1541,manslaughter,reduce,0.664578123555
1542,stem,joins,0.504554630774
1543,moving,turbulence,0.38158376525
1544,self-sufficiency,expanding,0.907551450506
1545,crucial,situation,0.386747915494
1546,emblems,rate,0.402884376354
1547,plastic,reflectors,0.41180720609
1548,takes,meant,0.336336983132
1549,refused,Half,0.420669427016
1550,indulging,fix,0.311160697087
1551,link,break,0.684377549799
1552,finality,makes,0.634044595974
1553,played,role,0.309099376016
1554,forged,links,0.767859234378
1555,money,lose,0.369248292463
1556,nature,reveals,0.736710158187
1557,manual,design,0.676632212715
1558,justices,held,0.540863927278
1559,gain,defended,0.166055434504
1560,harm,goes,0.278133340314
1561,guarantee,support,0.525075354053
1562,smart-alecky,look,0.511202132988
1563,modifications,level,0.633984961622
1564,objections,reduced,0.561013835795
1565,wave,ride,0.83041787775
1566,manager,descents,0.292282846734
1567,arguments,protagonists,0.321006629154
1568,exercises,materials,0.161833212282
1569,talking,middle,0.335757788081
1570,desire,feed,0.718912958914
1571,match,define,0.21863593337
1572,rule,form,0.583397810715
1573,sense,movement,0.752053611669
1574,follow,dropping,0.623027125151
1575,prominent,feature,0.695989097202
1576,network,field,0.460804854267
1577,yesterday,exchanged,0.203481758992
1578,intimately,bound,0.920563124248
1579,sufficient,enter,0.531665020385
1580,test,producing,0.633984961622
1581,caution,proceed,0.698932185645
1582,slackening,pace,0.954436529754
1583,minds,power,0.428469340079
1584,historic,system,0.288989916874
1585,expectations,reduced,0.765157868523
1586,information,closed,0.206871227488
1587,dishonesty,covered,0.420216296999
1588,inflexible,operation,0.681630377104
1589,notes,pledges,0.490956778022
1590,sufficient,weight,0.70853603642
1591,trying,smooth,0.443350009658
1592,easier,meant,0.384546402845
1593,low,standard,0.525075354053
1594,somehow,trap,0.256094435874
1595,flexible,instrument,0.504554630774
1596,commanders,field,0.720150142004
1597,managed,essence,0.451826075577
1598,adoption,reveals,0.478305799681
1599,sense,attitudes,0.306734593736
1600,plants,plants,0.276092717237
1601,confidence,coming,0.752053611669
1602,demand,call,0.38693673203
1603,chance,sheer,0.907551450506
1604,behaviour,link,0.605643977372
1605,garden,lingers,0.909960418021
1606,leadership,emerged,0.572107539347
1607,study,conducting,0.349736097341
1608,mask,fiddled,0.565524441221
1609,system,operate,0.594706106907
1610,dangerous,stuff,0.504554630774
1611,namely,growth,0.189702089847
1612,coherence,range,0.600943500972
1613,wheel-platform,canopy,0.436507003585
1614,brother,glared,0.474956338154
1615,traits,link,0.386441205984
1616,personal,reaction,0.416266590556
1617,importance,recognise,0.822910129632
1618,hastened,taking,0.756941890662
1619,depends,autonomy,0.166055434504
1620,justice,set,0.511590361226
1621,Mama,heart,0.729376934114
1622,accountancy,viewpoint,0.965644797923
1623,unemployment,rising,0.639191860351
1624,weighing,careful,0.696350789796
1625,hell,bloody,0.722751124416
1626,own,account,0.661218019986
1627,change,performance,0.403942642611
1628,law,breakdown,0.676453364279
1629,seen,break,0.460027836127
1630,economic,stress,0.325895805053
1631,project,demanding,0.378663300407
1632,opt,status,0.386078400579
1633,language,respond,0.490199202264
1634,figure,symbolic,0.363235357821
1635,integrated,looks,0.490756664707
1636,reply,friendly,0.391318173743
1637,raise,appeal,0.41180720609
1638,crack,suggest,0.479323938387
1639,notice,serve,0.484074178285
1640,principle,weighing,0.944526964671
1641,defeat,set,0.504218459127
1642,suppression,call,0.698761820234
1643,measure,direct,0.738466692053
1644,useful,facilities,0.381556783116
1645,commission,successful,0.350173759859
1646,birthplace,directed,0.185479867625
1647,ground,distinguishing,0.693746937252
1648,leadership,recovery,0.353453535416
1649,unions,accused,0.369248292463
1650,means,contains,0.153615485052
1651,ceremonial,primitive,0.14429044577
1652,belief,combined,0.639661615621
1653,harm,degree,0.307309592766
1654,costs,consider,0.328525704471
1655,majority,massive,0.616830083151
1656,game,mess,0.633580600839
1657,duplicate,kept,0.185479867625
1658,makes,larger,0.312136406557
1659,wrong,action,0.38252384674
1660,approach,law,0.294767497678
1661,emerging,companion,0.257200513607
1662,named,team,0.355640365288
1663,wider,body,0.712748391524
1664,staff,senior,0.504554630774
1665,holder,corner,0.347908527844
1666,bed,bitten,0.325895805053
1667,normally,limit,0.166055434504
1668,characteristics,association,0.401290080507
1669,systems,arise,0.822910129632
1670,day,looking,0.378663300407
1671,retains,level,0.310150501857
1672,eyes,alienated,0.494340352753
1673,sold,allows,0.27112879656
1674,left,feeling,0.42388508542
1675,miles,stretches,0.399837760151
1676,consideration,ratios,0.203481758992
1677,vendor,view,0.456497961805
1678,hazardous,lagging,0.346463204142
1679,authorities,containing,0.310150501857
1680,offer,answers,0.38252384674
1681,able,fill,0.607810363762
1682,starts,bit,0.490199202264
1683,dAzure,spend,0.187779840042
1684,tendency,overwhelm,0.720605235895
1685,Finally,passed,0.166055434504
1686,months,circuit,0.263531856667
1687,apparent,diffuse,0.169087601388
1688,user,meet,0.641717981073
1689,girls,model,0.56937607768
1690,prescribe,treatment,0.664578123555
1691,rent,covered,0.639191860351
1692,valve,whistled,0.668151509443
1693,wage,breaks,0.402477550732
1694,constructed,form,0.57108436871
1695,Meanwhile,conducting,0.299853919769
1696,streets,Images,0.29025813514
1697,projected,upwards,0.684377549799
1698,occurs,framework,0.333123002537
1699,careers,attracted,0.566915140275
1700,breasting,stumps,0.149218833197
1701,destruction,plants,0.334169146743
1702,funds,donated,0.409078086091
1703,apart,fall,0.731452075272
1704,favour,labelling,0.638829534046
1705,traditional,opposes,0.263531856667
1706,incomes,represented,0.189702089847
1707,ESCALATION,direction,0.356209005466
1708,subsidized,bodies,0.842522048645
1709,provide,tools,0.346463204142
1710,calm,moving,0.662351221081
1711,organizations,brought,0.340949971695
1712,call,suppression,0.459284002183
1713,describe,reviving,0.517921545323
1714,totally,containing,0.394970851843
1715,calls,pay,0.664578123555
1716,sort,damage,0.610488549796
1717,owner,grace,0.907838126925
1718,set,predecessors,0.463548546958
1719,limits,strict,0.775984931547
1720,sunk,trace,0.686190015409
1721,hull,hiss,0.83709916002
1722,press,handling,0.752053611669
1723,consolidating,linkage,0.810665985787
1724,individuals,donated,0.409078086091
1725,taking,cue,0.640686195688
1726,slightly,successful,0.378663300407
1727,rights,range,0.490956778022
1728,crime,rise,0.531665020385
1729,match,shown,0.279506817402
1730,threat,reaction,0.574426023537
1731,indisputable,form,0.752053611669
1732,period,extended,0.662351221081
1733,week,hitting,0.123505676166
1734,encounter,perspective,0.361294121425
1735,conditions,covers,0.679489270806
1736,placing,foster,0.45332725821
1737,anticipated,approach,0.523402245802
1738,Kahloesque,models,0.994270517004
1739,idea,dump,0.38574220204
1740,situation,revealing,0.402477550732
1741,established,levels,0.646624238261
1742,spectacle,rank,0.308002569776
1743,sometimes,quarter,0.413502331108
1744,embark,step,0.511801232705
1745,treasury,charge,0.585689223407
1746,party,condition,0.349466415004
1747,goal,reach,0.38252384674
1748,receive,enter,0.301505355478
1749,action,bring,0.571533490404
1750,consequences,cuts,0.67996755208
1751,experience,preserve,0.416266590556
1752,coherent,content,0.682740239987
1753,people,polishing,0.310150501857
1754,minority,express,0.554715120803
1755,sonar,activity,0.703100713767
1756,facilitate,designed,0.531665020385
1757,individual,villains,0.670289409644
1758,explained,direct,0.18769752735
1759,extended,paw,0.470763158408
1760,ride,wave,0.752053611669
1761,self-examination,offer,0.302321090092
1762,city,help,0.170154760838
1763,heaped,lay,0.928388164062
1764,powerful,rising,0.312114542651
1765,Austin/MG,range,0.620389665171
1766,specific,form,0.639191860351
1767,invitation,add,0.185479867625
1768,range,examine,0.525075354053
1769,process,vital,0.504554630774
1770,laid,hallmark,0.438272285332
1771,adequate,access,0.741874847999
1772,kinship,connections,0.694074247989
1773,centre,unit,0.61553660232
1774,south,marks,0.275223774453
1775,poet,sense,0.938739138607
1776,respective,positions,0.428921463893
1777,purchasers,path,0.153615485052
1778,require,settings,0.203481758992
1779,saying,hell,0.521500093162
1780,rays,adding,0.426872733072
1781,Stuck,sore,0.881070119337
1782,notion,shifting,0.750294255554
1783,yesterday,set,0.344058268339
1784,dual,strategy,0.642659851952
1785,USA,lagging,0.326164446387
1786,allow,system,0.378663300407
1787,covering,walls,0.406201192971
1788,socialized,roles,0.365010468862
1789,care,designed,0.429842028341
1790,worst,filled,0.38574220204
1791,suit,leads,0.349954444186
1792,heel,putting,0.334460973802
1793,variety,indicates,0.46672599451
1794,chairs,taking,0.310150501857
1795,social,isolation,0.654406906653
1796,icon,choosing,0.425072649981
1797,view,held,0.702635286376
1798,defeat,margins,0.681630377104
1799,tone,draws,0.258935499634
1800,capacity,links,0.310150501857
1801,helped,secure,0.404481110325
1802,secrets,safe,0.597494975936
1803,party,worlds,0.558833586934
1804,adults,indistinguishable,0.344930713493
1805,piece,imagery,0.263531856667
1806,finance,arrange,0.283350781753
1807,surface,offers,0.323914922036
1808,speak,bastard,0.171158251564
1809,leader,follow,0.458009528965
1810,underpinning,growth,0.853861584036
1811,office,holder,0.207244856359
1812,alive,struggle,0.428921463893
1813,seemingly,determined,0.718187356195
1814,protection,accept,0.531665020385
1815,empty,slits,0.333123002537
1816,twisting,marked,0.316279321552
1817,car,hybrid,0.387697160419
1818,none,reduced,0.309099376016
1819,makes,hub,0.578854281965
1820,prevented,divorce,0.331566115558
1821,services,coordinate,0.726538941285
1822,annual,round,0.287449480701
1823,dog,hurling,0.670155431146
1824,decision-making,level,0.574426023537
1825,methods,dangerous,0.511561207409
1826,night,QUESTION,0.179519857241
1827,visibility,design,0.263531856667
1828,method,arrived,0.391318173743
1829,penalty,follows,0.401290080507
1830,tyre,rise,0.161833212282
1831,pride,swallow,0.851394331141
1832,concentrated,reactions,0.631637838421
1833,experience,mix,0.93167774159
1834,letter,sent,0.640547630721
1835,purposes,served,0.504554630774
1836,bloody,hell,0.636236404568
1837,return,giving,0.566915140275
1838,article,aim,0.620610134086
1839,set-out,reception,0.5664794689
1840,polygon,assigned,0.392866376509
1841,exemplary,language,0.403064269558
1842,element,anxiety,0.684377549799
1843,draw,line,0.531665020385
1844,1980s,anxious,0.87699044639
1845,trade,allowed,0.42453993904
1846,Midwife,birth,0.755799833015
1847,fishquays,fighting,0.448215322136
1848,co-ordinating,playing,0.592964390728
1849,theme,drifting,0.308002569776
1850,complete,ready,0.553754822936
1851,preserving,worth,0.4235708678
1852,pupils,changes,0.294767497678
1853,own,world,0.77434207743
1854,gravity,taking,0.75368837916
1855,advocating,changes,0.707661167605
1856,authors,fields,0.35194153387
1857,vain,hunts,0.56261344738
1858,tough,market,0.350092926099
1859,rent,passed,0.555799850239
1860,look,hell,0.681191251476
1861,architect,temple,0.457187761123
1862,instantly,assumed,0.684377549799
1863,central,hub,0.421787439439
1864,convince,failed,0.460027836127
1865,survey,conducted,0.265185800181
1866,hills,grows,0.266277400772
1867,unconvincing,picture,0.70249213195
1868,sacrificing,owned,0.355773272542
1869,experience,masked,0.310150501857
1870,hold,power,0.538179610907
1871,leadership,vision,0.814582972211
1872,opponent,direct,0.601133046032
1873,compromise,arrived,0.976643975555
1874,organized,campaign,0.607810363762
1875,added,smartness,0.342823506177
1876,dealt,blow,0.750074455935
1877,playing,co-ordinating,0.679489270806
1878,appeal,remove,0.553754822936
1879,centred,break,0.382194604639
1880,importance,assessment,0.253644859971
1881,barriers,systems,0.692908010398
1882,dislocation,led,0.594802783691
1883,range,images,0.566915140275
1884,destroyed,negation,0.332819983553
1885,husband,looking,0.698199607092
1886,account,makers,0.324835229145
1887,allegedly,victim,0.815457060008
1888,devices,reflector,0.611217772195
1889,individual,level,0.619346598483
1890,history,suggests,0.466135413266
1891,essential,refer,0.428460718527
1892,designed,arrangement,0.578854281965
1893,start,fresh,0.632544225242
1894,performing,offer,0.378663300407
1895,tries,pack,0.583378160186
1896,role,reduction,0.741874847999
1897,floor,exchanges,0.535620681825
1898,grew,dimmed,0.279911372362
1899,judgment,welcomed,0.603867975626
1900,theorising,strong,0.405838824585
1901,yellows,vibrant,0.752053611669
1902,time,misjudged,0.662734005551
1903,encouragement,double,0.878793851962
1904,vehemently,denied,0.804042530424
1905,programme,offers,0.486260265982
1906,>terms,light-hearted,0.79086837796
1907,current,encapsulation,0.716740329884
1908,implemented,support,0.344923836055
1909,diagnosis,based,0.504554630774
1910,compromise,set,0.141048442678
1911,politics,relationship,0.822910129632
1912,changes,makes,0.369248292463
1913,effects,wider,0.676453364279
1914,extent,governs,0.321093419218
1915,text,argues,0.67945160061
1916,society,rules,0.679489270806
1917,reduced,fell,0.239714920179
1918,churches,free,0.760785921214
1919,departure,threatened,0.740173219088
1920,harm,draws,0.259682727086
1921,opposing,response,0.586667032238
1922,change,attitudes,0.486153079866
1923,respect,guided,0.789089188401
1924,fist,iron,0.776696409127
1925,exercised,communion,0.70787619457
1926,transport,lines,0.397720820578
1927,initiatives,links,0.182696989387
1928,original,signs,0.639191860351
1929,example,set,0.604274035289
1930,issuing,constructing,0.448374232908
1931,data,subsets,0.289076512655
1932,reference,approach,0.355976692352
1933,acceptable,standards,0.484074178285
1934,undemonstrative,flung,0.734483481113
1935,pounce,tied-,0.385907820359
1936,significance,lies,0.752053611669
1937,retirement,comfortable,0.690227852427
1938,honesty,agenda,0.722122956036
1939,commitment,limit,0.722122956036
1940,staff,replaced,0.428647771686
1941,leadership,linkage,0.627733779924
1942,hypothesis,constructed,0.370467441431
1943,increase,earnings,0.256094435874
1944,justification,pouring,0.679921514044
1945,ahead,stretched,0.752053611669
1946,political,distanced,0.693746937252
1947,psalm,chanting,0.880450019732
1948,rent,lot,0.436507003585
1949,observe,joins,0.280526408725
1950,movement,liberation,0.419585111666
1951,Apart,patches,0.289387548763
1952,assumption,rests,0.631216136262
1953,tie,firmly,0.345184293973
1954,found,hand,0.493925176425
1955,oily,plant,0.566915140275
1956,law,approach,0.609447607807
1957,issues,context,0.410366594157
1958,brought,crudely,0.772772757783
1959,theme,constructed,0.775199627239
1960,unrelievedly,contrast,0.489021807553
1961,Listing,assessment,0.253644859971
1962,able,move,0.424619133459
1963,skills,department,0.557853266965
1964,pulled,Gently,0.749267940843
1965,wall,patches,0.469361923802
1966,sensed,drama,0.649392033829
1967,worlds,opposite,0.711561032737
1968,fingers,trembling,0.666353105631
1969,process,calling,0.836014386486
1970,requirement,sector,0.569187867547
1971,governs,context,0.417159759802
1972,yesterday,tone,0.330259383903
1973,handy,substitute,0.810665985787
1974,economic,growth,0.459284002183
1975,continue,true,0.395050774764
1976,darkly,false,0.289549945676
1977,investigated,squad,0.42388508542
1978,specific,regeneration,0.764105229164
1979,names,fight,0.841290052823
1980,society,shifted,0.41180720609
1981,heart,breaking,0.650237690847
1982,pride,add,0.39311466645
1983,main,substructure,0.378082344023
1984,Arms,takes,0.323102914744
1985,PHOTOGRAPH,organic,0.171617376419
1986,difficulty,accompanied,0.633984961622
1987,manifested,position,0.620907832321
1988,proof,demonstration,0.632909268992
1989,play,failures,0.531665020385
1990,purpose,served,0.679489270806
1991,hobby,saucer,0.281106087869
1992,Mama,aid,0.185479867625
1993,set,imitating,0.907551450506
1994,male,rule,0.652271137219
1995,relating,handling,0.4152629677
1996,faculty,mature,0.658950582021
1997,models,supply,0.531665020385
1998,debates,occurs,0.531665020385
1999,sell-off,fleet,0.189702089847
2000,stood,model,0.330304715526
2001,actually,comes,0.639975751587
2002,attitude,bodies,0.323102914744
2003,epic,proportions,0.728402114061
2004,response,strong,0.639191860351
2005,society,direction,0.344930713493
2006,putting,bring,0.385907820359
2007,grew,shock,0.123505676166
2008,brought,dramatically,0.813480510598
2009,image,challenges,0.59771706193
2010,hazards,dealing,0.612456477202
2011,path,smooth,0.584345140532
2012,history,makes,0.59771706193
2013,European,exit,0.712345419623
2014,people,touches,0.385252966738
2015,punishment,form,0.773890178069
2016,force,possessed,0.619113253097
2017,lives,spend,0.812133243256
2018,effective,remedy,0.583076593901
2019,image,stuck,0.627046920456
2020,effect,level,0.301505355478
2021,relation,status,0.750060074483
2022,initiatives,extent,0.504554630774
2023,chapters,dealing,0.612456477202
2024,enemy,describing,0.17595248864
2025,supplementing,strengthen,0.417351517715
2026,ward,level,0.929633332198
2027,struggle,appeal,0.319512530137
2028,emotional,demand,0.752053611669
2029,voice,-projected,0.543934122669
2030,distaste,background,0.3995796275
2031,cause,includes,0.348664049904
2032,home,monster,0.537564672564
2033,argument,observations,0.531665020385
2034,reports,hinged,0.697277260492
2035,characteristics,inherited,0.731949778421
2036,main,thrust,0.535620681825
2037,social,factors,0.53171893455
2038,development,model,0.267809734385
2039,flew,reduce,0.362899650982
2040,courses,training,0.407857499647
2041,products,vital,0.679489270806
2042,context,applying,0.599771289092
2043,wheel,circle,0.737189998699
2044,stare,sacrifice,0.680502514014
2045,fire,cock,0.3229669537
2046,violent,linking,0.189702089847
2047,difficulty,dealing,0.680529062716
2048,shades,covering,0.708780942463
2049,house,produced,0.752053611669
2050,set,wider,0.682883394413
2051,outfit,dapper,0.784909760486
2052,opera,cast,0.409078086091
2053,negates,aim,0.907551450506
2054,optimistic,assume,0.722798309738
2055,criminal,culpable,0.301505355478
2056,manage,sort,0.63916045069
2057,p.c.,return,0.307674972158
2058,engines,occupied,0.685856424229
2059,story,leaked,0.619439968388
2060,crusade,leading,0.682883394413
2061,walking,tired,0.398922331289
2062,little,stand,0.185479867625
2063,radio,reported,0.752053611669
2064,boundaries,allowing,0.634511458706
2065,growth,disorder,0.504554630774
2066,incarnation,takes,0.75368837916
2067,result,traced,0.325895805053
2068,anxious,expression,0.698932185645
2069,model,structured,0.14429044577
2070,effect,exists,0.848617398942
2071,implement,collaborated,0.310150501857
2072,abating,golden,0.161833212282
2073,appearing,lines,0.425348152936
2074,beliefs,hold,0.531665020385
2075,bid,considered,0.311760235363
2076,aim,course,0.375934180409
2077,little,bit,0.369248292463
2078,headed,sergeant,0.203022634137
2079,vibrant,flutters,0.58265585993
2080,Usually,travelled,0.301505355478
2081,increase,lead,0.551962496434
2082,government,slow,0.541610863949
2083,reducing,emphasis,0.206871227488
2084,promote,campaign,0.474109790997
2085,roots,closeness,0.946332372674
2086,products,residues,0.726639503706
2087,hammer,fall,0.677653275555
2088,causes,lost,0.490199202264
2089,values,represents,0.715784298051
2090,party,supported,0.605643977372
2091,reply,supported,0.1452706649
2092,separate,section,0.239714920179
2093,factor,resource,0.596394427898
2094,instance,offer,0.263531856667
2095,external,injury,0.639191860351
2096,raise,resistance,0.580535055906
2097,change,fashion,0.434878016342
2098,current,status,0.391318173743
2099,fashion,structures,0.428982910113
2100,enlightened,observations,0.682305746887
2101,department,head,0.77330228552
2102,letter,meek,0.323102914744
2103,closing,level,0.696208640467
2104,example,icon,0.41720872547
2105,tactics,measures,0.389233675197
2106,compare,length,0.316710899684
2107,review,bodies,0.682740239987
2108,prices,combine,0.123505676166
2109,grounds,asserts,0.436507003585
2110,caused,stir,0.711724791553
2111,services,viewpoint,0.444456844801
2112,proportions,crash,0.4522863329
2113,looked,bleak,0.709251627463
2114,education,control,0.417351517715
2115,delicacy,refinement,0.771805503632
2116,allocate,resources,0.686406967549
2117,remained,piece,0.375934180409
2118,improve,subjects,0.21863593337
2119,notice,brought,0.462208407285
2120,stood,searching,0.391475227776
2121,game,quick,0.632622058917
2122,malls,serving,0.534850943918
2123,intent,allowing,0.752053611669
2124,comes,hammer,0.338726408725
2125,malignancies,sources,0.822538763913
2126,Frida,controlled,0.460349030572
2127,age,lot,0.141507567532
2128,offer,designed,0.41180720609
2129,slightly,picking,0.633984961622
2130,provide,details,0.166055434504
2131,divided,products,0.269923871727
2132,costume,directed,0.548780942463
2133,suggests,appeal,0.310150501857
2134,cross,plant,0.30505021009
2135,universals,produced,0.907551450506
2136,prevent,destroyed,0.38252384674
2137,options,range,0.301505355478
2138,supply,models,0.633984961622
2139,education,valued,0.586667032238
2140,pattern,wave,0.679489270806
2141,viewer,sacrifice,0.284655364229
2142,sacrificing,worth,0.623222097202
2143,acquiring,progress,0.310150501857
2144,trouble,views,0.611217772195
2145,love,little,0.967448203496
2146,double,message,0.833918898727
2147,reduction,role,0.497964964442
2148,dispute,market,0.552336220985
2149,business,team,0.28846835189
2150,achieved,glimpse,0.166055434504
2151,risk,carry,0.531665020385
2152,paper,looks,0.509000458176
2153,atmosphere,levels,0.141048442678
2154,bluff,calling,0.574426023537
2155,detour,dream-work,0.21863593337
2156,double-decker,forms,0.539604471654
2157,hard,fought,0.424619133459
2158,animals,ignoring,0.321649046432
2159,little,heifer,0.901539049729
2160,emerged,guidance,0.647485671887
2161,substance,aims,0.447503516763
2162,nose,sharp,0.775199627239
2163,meek,draws,0.283208765553
2164,proportionately,degrees,0.427963399484
2165,1970s,evolved,0.14429044577
2166,definition,approach,0.40457512248
2167,hire,contributed,0.269923871727
2168,muster,support,0.775984931547
2169,blend,content,0.400966334892
2170,cos,upsetting,0.301505355478
2171,provide,aim,0.293788712764
2172,left,furnish,0.777736201037
2173,Stack,standard,0.166055434504
2174,values,deeper,0.855188798811
2175,run,run,0.391295004477
2176,piece,filled,0.375934180409
2177,circle,leads,0.678946414599
2178,transform,plans,0.391318173743
2179,property,included,0.45883044169
2180,security,designs,0.750060074483
2181,true,releases,0.338681193237
