,word1,word2,score
854,honeysuckle,swagged,1.23025377106
855,idealism,clothed,1.99975326287
856,masculine,image,1.10910098012
857,vicissitudes,deal,1.38653785287
858,setting,naught,1.62047657146
859,whisper,drums,1.60414794548
860,arrived,mouth,1.08044975388
861,stone,element,1.33845935597
862,habit,kick,1.50691818938
863,observations,enlightened,1.34858627447
864,spindle,legs,1.8001827296
865,win,building,1.36085254839
866,door,punters,1.38606650666
867,poultice,manoeuvre,1.41198813927
868,bedding,tired,1.77449835726
869,burns,bridges,1.50313383064
870,light,heart,1.49644090924
871,manifestation,jarring,1.99961601564
872,bitterness,hating,1.78892957116
873,sleight,impact,1.23458687088
874,negation,structure,1.71382351865
875,fall,hammer,1.27274567598
876,girl,diverted,1.07691535116
877,beat,slicing,1.54522910462
878,suffering,icon,1.52056594423
879,debilitating,flight,1.43048856371
880,deficit,wiping,1.22426277487
881,apparent,hostility,1.00776001821
882,warily,treads,1.38569562197
883,welcome,interference,1.05080099428
884,steeples,dominated,1.49045363536
885,heavens,gifts,1.31995986399
886,night,legless,1.11861788045
887,appalled,feel,1.15818544215
888,path,blobs,1.56508367667
889,joint,appeal,1.40073393088
890,rational,production,1.09043925968
891,industry,uncomfortable,1.02961588592
892,pre-war,predecessors,1.02579998424
893,strategy,resistance,1.03743866149
894,vicious,circle,1.2536707877
895,negation,double,1.11687756184
896,population,coloured,1.1277663659
897,tonally,blending,1.54239061619
898,vowels,pear-shaped,1.88841650945
899,descent,unconscious,1.1296424321
900,body,Bit,1.40072780826
901,striking,commentary,1.20174262698
902,hard,line,1.54236370394
903,sharp,relief,1.9753772591
904,potentially,explosive,1.18776243394
905,Knowledge,contained,1.43759219386
906,repetition,structure,1.10739480322
907,unity,pure,1.44947598581
908,gold,shining,1.02869585861
909,possibility,shifting,1.23167774159
910,overarching,aims,1.38293882478
911,stupid,shit,1.16314744998
912,obvious,swing,1.01445959263
913,ideal,fodder,1.04258548648
914,eyes,sparking,1.1953735291
915,backbench,fodder,1.9147678608
916,picture,swagged,1.18126834706
917,patterns,exuberant,1.73121617787
918,home,scraped,1.49499117202
919,ebb,tide,1.28826291736
920,prices,depressed,1.19594081169
921,snuffers,candle,1.8885885267
922,licence,freedom,1.44403188566
923,decay,sense,1.41054004987
924,breathing,space,1.26676142464
925,required,coda,1.33486032788
926,murky,pools,1.40216178292
927,itching,snip,1.33845935597
928,bend,round,1.0275994898
929,science,starter,1.60597087674
930,transition,painful,1.52216742245
931,looting,orgy,1.63516126424
932,period,represented,1.04105274159
933,savagery,bear,1.26945599539
934,longstanding,source,1.1239732328
935,dismissively,suggests,1.36765934809
936,preachy,feel,1.51451865722
937,liberties,erosion,1.36781202764
938,stage,foreclosure,1.45167500439
939,bear,starving,1.05647947205
940,circumstances,dictate,1.29942623029
941,subterfuge,appropriation,1.39500113252
942,ensemble,richness,1.21619481765
943,brood,hugged,1.40072780826
944,tapered,tail,1.2749502422
945,formalized,descent,1.17438756586
946,case-study,approach,1.02961588592
947,slums,companionably,1.6312871142
948,nihilism,opposes,1.39870663359
949,teeming,streets,1.91134746577
950,grandiose,monument,1.80162777706
951,beam,swept,1.259225485
952,punishment,assimilated,1.29447756129
953,gesture,delicate,1.52216742245
954,drums,jungle,1.57556107615
955,size,orbits,1.22426277487
956,liability,form,1.43408759181
957,treads,warily,1.36459237393
958,faith,handed,1.07691535116
959,war,hot,1.19633237267
960,led,dislocation,1.32493544745
961,earnings,flowed,1.03881165798
962,lorries,grinding,1.29588726224
963,freedom,deftly,1.6334848155
964,brought,orbit,1.28242734264
965,fretted,creations,1.41439119361
966,died,relics,1.42836492466
967,disconcerting,habit,1.07691535116
968,centuries,unbowed,1.30515260296
969,cuts,automatic,1.00044992349
970,drapes,pale,1.04278999222
971,pushed,pools,1.43326289645
972,introversion,degree,1.54691977415
973,adept,handling,1.35804226765
974,statement,-sounding,1.0694911458
975,electoral,landslide,1.39448166159
976,ebb,lowest,1.69260592669
977,sharpened,application,1.07691535116
978,fault,element,1.26770471187
979,reminiscent,process,1.01516665894
980,lifted,model,1.39361104731
981,ambiguity,sense,1.50896243341
982,motives,distant,1.07691535116
983,observe,rise,1.02576749117
984,extended,advertisement,1.31533759181
985,Burnt-out,litter,1.00044992349
986,word,jubilant,1.26644833137
987,thrombosis,upset,1.69398918046
988,culture,hybrid,1.63658037791
989,French,eyes,1.59180343777
990,centre-forward,forays,1.5246375854
991,advertisement,extended,1.39361104731
992,TV,starved,1.4364234676
993,brick,cathedrals,1.67104444372
994,envisages,system,1.28100452109
995,growing,malaise,1.39664163398
996,bravery,expunged,1.8885885267
997,truth,duller,1.07691535116
998,yardstick,circuit,1.45961477595
999,strategy,disengagement,1.6523441132
1000,whiskey,slug,1.02961588592
1001,chivalry,flourished,1.15248781608
1002,market,slow,1.10793926335
1003,dialectic,law,1.24637032448
1004,concomitant,values,1.25577575546
1005,trams,wave,1.25222630427
1006,operation,inflexible,1.03881165798
1007,strain,start,1.58549247802
1008,vivendi,imply,1.40711185061
1009,stoppages,features,1.16171542702
1010,detecting,grounds,1.04105274159
1011,neck,line,1.36445157648
1012,crossed,tightly,1.16951005917
1013,miles,sprawl,1.2183483722
1014,manner,concrete,1.09237648641
1015,torn,ensemble,1.68519200733
1016,principle,liberty,1.07691535116
1017,language,violent,1.36085254839
1018,trenchant,assessment,1.53534544769
1019,reputation,evolved,1.08968022143
1020,boat,secretiveness,1.59113024378
1021,environmentally,conscious,1.4721954261
1022,principle,view,1.37413013141
1023,age,victim,1.38856326947
1024,autonomy,conception,1.04105274159
1025,culture,indictment,1.8885885267
1026,volley,hammered,1.46081642179
1027,sustenance,giving,1.78119500681
1028,designers,conceived,1.47392726238
1029,suitability,highlights,1.02961588592
1030,air,cross,1.07691535116
1031,smile,bestowed,1.02961588592
1032,self-identity,firmer,1.45220204865
1033,avant-garde,attractiveness,1.92340995527
1034,cross-referencing,facilities,1.6840010068
1035,Political,consciousness,1.32938778836
1036,fulfilment,cried,1.24016862547
1037,totalizing,force,1.8001827296
1038,curls,cluster,1.38973984495
1039,worthless,rubbish,1.24985561611
1040,death,walls,1.42383434116
1041,appearance,art,1.37198117374
1042,recesses,fitted,1.33805680247
1043,runs,ribbon,1.95930070032
1044,sort,rubbish,1.07103238839
1045,burn,runs,1.2998636248
1046,hollyhocks,aggressive,1.99975326287
1047,rabbit,bleeding,1.57800536345
1048,layer,mechanism,1.05442180331
1049,enthusiasm,canalize,1.07868691785
1050,step-over,sent,1.02961588592
1051,slipped,penury,1.34441878006
1052,stairs,swept,1.53975483503
1053,defiantly,returning,1.78396651338
1054,media,blitz,1.35804226765
1055,major,plank,1.1277663659
1056,idiosyncratic,trouble,1.02173618655
1057,plans,naught,1.16171542702
1058,customers,prisoners,1.73289609491
1059,resistance,Thrusts,1.92340995527
1060,imagination,leap,1.39133099279
1061,trauma,sense,1.39664163398
1062,history,woven,1.23434576727
1063,infusion,blood,1.43728217405
1064,alienated,culture,1.49995317985
1065,attacked,savagery,1.18689193048
1066,definition,refined,1.05647947205
1067,Frantically,rooted,1.37905422139
1068,criminal,calendar,1.38994672882
1069,involved,controls,1.50716451488
1070,pay,trash,1.21794880192
1071,blue,affair,1.38755418878
1072,earth,pal,1.66503276527
1073,concrete,pillbox,1.38761658926
1074,battle,swung,1.09389786939
1075,ethnic,dimension,1.15290694956
1076,diagrams,storage,1.0694911458
1077,self-portraits,reading,1.01011761612
1078,house,model,1.53238561228
1079,history,footnote,1.84055046097
1080,voice,-projected,1.30107306084
1081,immense,sweeps,1.34909189504
1082,parents,steering,1.02961588592
1083,summer,sprawl,1.4719938552
1084,magazine,Whipped,1.01960037474
1085,western,ride,1.09389786939
1086,elements,ragbag,1.9753772591
1087,dishes,host,1.32989878722
1088,thoroughfares,canyon,1.22948589252
1089,motives,distant,1.11589035059
1090,flat-,faced,1.34405401855
1091,importance,rejoiced,1.29588726224
1092,cast,furiously,1.29929287919
1093,expensively,hired,1.3430188103
1094,bomb,plot,1.35678904433
1095,gruesome,picture,1.03069305784
1096,pound,heart,1.47002462629
1097,totalization,enveloping,1.8001827296
1098,reasons,quashed,1.42413519597
1099,grass,shaggy,1.06253634086
1100,dailies,range,1.24985561611
1101,dignified,resistance,1.08835220683
1102,re-runs,park,1.69598447708
1103,response,shades,1.11806577631
1104,letter,friendly,1.0694911458
1105,indictment,culture,1.50623456644
1106,totalization,takes,1.56641359421
1107,hair,framed,1.10192357823
1108,acquiesce,arrangement,1.49045363536
1109,faculty,immature,1.43582966817
1110,punitive,course,1.99975326287
1111,regular,stream,1.07691535116
1112,floor,marble,1.72746871131
1113,match,model,1.377975485
1114,chair,anatomy,1.34858627447
1115,poisoned,atmosphere,1.62047657146
1116,helm,team,1.4331602407
1117,Figures,Space,1.41673957937
1118,sense,isolation,1.15429122166
1119,Speed,essence,1.00512342455
1120,divide,narrower,1.34372600177
1121,market,tough,1.75800519337
1122,reeds,haze,1.68574268855
1123,ultimate,temple,1.63857486439
1124,Destined,run,1.0285900184
1125,chandeliers,extinguished,1.36902599273
1126,Asian,tigers,1.43752849956
1127,travelling,chaos,1.34909189504
1128,refusing,point-black,1.8001827296
1129,sepia-,view,1.60500012262
1130,senses,leave,1.68476842954
1131,chateau,fine,1.44330149845
1132,English,mould,1.6045998057
1133,bulk,overpowering,1.59714074291
1134,branches,hysterics,1.86316869725
1135,black,islands,1.48849339956
1136,rivers,busy,1.98607056109
1137,thinning,roll,1.30941820607
1138,-will,ill,1.29761020795
1139,circle,vicious,1.02280532035
1140,stick,thrown,1.1480362145
1141,window,mean,1.22291080975
1142,conflict,incarnation,1.37905422139
1143,morale,lifts,1.30414410581
1144,gained,footnote,1.33526889569
1145,Summer,bedding,1.27713361482
1146,beer,lace,1.45469846385
1147,hungry,gently,1.4483483722
1148,drink,unquenching,1.47740375943
1149,time,hold,1.20310966066
1150,unconscious,descent,1.02978829558
1151,whisky,desires,1.28670975297
1152,quench,light,1.73539270399
1153,philosophy,served,1.45961477595
1154,job,manicure,1.22481060675
1155,hand,mouth,1.34544921555
1156,cost,bomb,1.36388520502
1157,practice,conceived,1.32593217113
1158,content,separated,1.37905422139
1159,striding,haunts,1.16819691156
1160,campaign,resistance,1.69034935968
1161,vied,models,1.72463965642
1162,encapsulation,reduce,1.34052952718
1163,ban,tightened,1.19177316906
1164,raster,displays,1.57245964602
1165,step,spring,1.93398863548
1166,towns,satellite,1.15847216421
1167,hymns,mixture,1.28197780826
1168,forefront,flutters,1.48097087674
1169,bad,chants,1.04313979444
1170,opinion,shades,1.61789271234
1171,principality,disintegrated,1.13206512715
1172,trying,probe,1.31532478974
1173,modern,market,1.34702172384
1174,physically,settle,1.12831441751
1175,society,consciousness,1.20938690122
1176,round,rooted,1.37905422139
1177,science,encapsulation,1.8001827296
1178,bombshell,hold,1.35791391519
1179,daisies,ox-eye,1.32218307633
1180,self-esteem,destruction,1.07691535116
1181,world,silent,1.39097243468
1182,Scientists,click,1.26945599539
1183,dipping,drunkenly,1.66717487
1184,stark,decay,1.36581455622
1185,sector,murder,1.45148894728
1186,dummy,sitting,1.24508386021
1187,asperity,touch,1.94720029323
1188,ageing,fleet,1.17258788236
1189,editions,softer,1.39664163398
1190,shot,sympathy,1.49045363536
1191,overtones,strong,1.09570127496
1192,defence,pill,1.51716883253
1193,Mexican,bean,1.33191583609
1194,rational,consideration,1.07691535116
1195,pace,slackening,1.02961588592
1196,grass,threadbare,1.57565271681
1197,grounds,explodes,1.48038927811
1198,rations,relish,1.9753772591
1199,brilliant,specks,1.50904654718
1200,management,structures,1.02981892202
1201,opera,plotless,1.8885885267
1202,heads,lumbered,1.68004448133
1203,gamblers,heavy,1.3432651358
1204,haze,golden,1.67026153685
1205,liability,constructive,1.45167500439
1206,raise,borderlines,1.01318823992
1207,feel,capture,1.2002064148
1208,party,cry,1.35862247027
1209,unemployment,mop,1.64872963989
1210,honey,poured,1.05647947205
1211,bells,ring,1.31852613862
1212,cutwater,sheared,1.62174676018
1213,common,sorrow,1.11634792512
1214,forces,stemmed,1.39617019159
1215,path,slits,1.72580109707
1216,governing,provisions,1.36616484526
1217,phosphorescence,curling,1.70192262677
1218,horses,string,1.0009195017
1219,round,forays,1.07691535116
1220,inequalities,accentuating,1.40492093497
1221,lounged,models,1.60452292797
1222,word,breathe,1.63786403214
1223,risk,mosaics,1.99975326287
1224,vespers,service,1.49078406128
1225,disobedience,campaign,1.60551278753
1226,getting,rough,1.01701859817
1227,atmosphere,poisoned,1.33909201072
1228,silence,settle,1.36076495753
1229,souls,cabbages,1.69743489503
1230,terms,hysterically,1.21869233115
1231,emblems,rebellion,1.54856267621
1232,islands,strewn,1.89431665304
1233,pools,murky,1.22245424452
1234,ground,rose,1.32989878722
1235,join,core,1.35182750367
1236,provision,enacting,1.39361104731
1237,defender,spare,1.25455031657
1238,rocknroll,voice,1.32321566595
1239,birds,haunts,1.18601197739
1240,grass,pale,1.42146351899
1241,disorder,scenes,1.27274567598
1242,head,swell,1.8001827296
1243,effects,material,1.04105274159
1244,modest,smack,1.35717845457
1245,rise,swift,1.08131736667
1246,success,by-product,1.13541080975
1247,communion,exercised,1.02988905774
1248,systematization,eluded,1.55105749701
1249,equally,keen,1.35196826457
1250,experiment,stick,1.01660421218
1251,notion,exercises,1.02961588592
1252,acting,beaters,1.22376708707
1253,natural,links,1.44721527112
1254,hell,bloody,1.16314744998
1255,lesser,shades,1.29026668673
1256,ribbon,round,1.11263534348
1257,pride,proprietorial,1.99975326287
1258,goals,sunk,1.14431218625
1259,power,recovery,1.30374900677
1260,effort,commend,1.02961588592
1261,ticking,soft,1.60493967845
1262,discontent,forces,1.67100729682
1263,harmony,rising,1.11679061104
1264,starving,bear,1.02981892202
1265,riddled,holes,1.69598447708
1266,fault,element,1.45421038566
1267,sheared,slices,1.31448501965
1268,statistical,package,1.01660421218
1269,distinctions,drawn,1.02961588592
1270,person-oriented,account,1.07691535116
1271,wear,squares,1.20374603295
1272,immunity,bought,1.56444921748
1273,period,feel,1.06945920944
1274,violence,scourge,1.25441059481
1275,scourge,tried,1.36616484526
1276,programme,amount,1.07897720683
1277,countries,puny,1.37276715167
1278,hard,nut,1.04711265386
1279,constraints,powerful,1.0170197704
1280,race,imagery,1.57395945716
1281,lavatory,refused,1.70366201119
1282,sun,courtesy,1.03689631245
1283,technology,furious,1.37143196512
1284,question,larger,1.23458687088
1285,universal,incarnate,1.72840655495
1286,market,depressed,1.00959439281
1287,wave,pattern,1.28496534458
1288,minutes,scuffling,1.01079538865
1289,upwards,projected,1.36085254839
1290,mother,culture,1.36867145714
1291,Hazard,hints,1.51951155064
1292,diffusion,condition,1.69598447708
1293,smasher,little,1.8885885267
1294,skeletal,form,1.30304378006
1295,class,struggle,1.37552345376
1296,remains,welcomed,1.00959439281
1297,redress,balance,1.36977271515
1298,presences,vaporous,1.80162777706
1299,tide,ebb,1.38596967105
1300,paper,extensive,1.29677994186
1301,church,sweet,1.39772803644
1302,cars,edging,1.05057723969
1303,villain,system,1.88781045826
1304,sunlight,swathe,1.66017349426
1305,magnetism,aspects,1.44066892896
1306,repetition,structure,1.22245424452
1307,genetic,make-up,1.23167774159
1308,fingers,crippled,1.32745804078
1309,success,half-way,1.22756158207
1310,revolution,unarmed,1.75800519337
1311,slices,sheared,1.24370824362
1312,dwindling,appeal,1.46605931214
1313,hull,sliding,1.0516792277
1314,cupboard,bare,1.58364851794
1315,static,donkeys,1.68941319052
1316,masculine,view,1.20310966066
1317,manifestations,defiled,1.82653408095
1318,breast,flashing,1.99961601564
1319,emblem,silent,1.71858141921
1320,doubt,throws,1.91282728325
1321,alcohol,subject,1.09570127496
1322,obvious,parallels,1.02961588592
1323,elected,tide,1.26252981673
1324,conglomeration,odd,1.45105240808
1325,scrum-,half,1.37018381685
1326,impact,sleight,1.2358212792
1327,acclaim,substantial,1.24544921555
1328,debate,plank,1.76257821981
1329,brains,partnership,1.20374603295
1330,golden,poured,1.46875956016
1331,bargain,break,1.37993905295
1332,moral/social,threshold,1.07691535116
1333,blameworthy,form,1.91493987805
1334,musique,approach,1.64449119143
1335,minority,constructed,1.1450289039
1336,foreclosure,stage,1.45421038566
1337,revolution,mother,1.04520165011
1338,multiplicity,initiating,1.19177316906
1339,unconscious,political,1.8885885267
1340,hints,broad,1.07907059286
1341,criminal,ghetto,1.51695908911
1342,organizations,absorbed,1.39405712896
1343,wander,little,1.22948589252
1344,brilliant,discreet,1.39545242967
1345,government,afford,1.3583476422
1346,thrill,suppress,1.07691535116
1347,smell,sickly,1.79686316946
1348,consumed,conflagration,1.1537180218
1349,bout,articulates,1.34790499678
1350,sub-clauses,pushed,1.34020318503
1351,mass,dark,1.6442762618
1352,decorative,explosive,1.05058609416
1353,luck,bit,1.31737707634
1354,protection,loss,1.52216742245
1355,despair,inner,1.25582666431
1356,vigorous,exchanges,1.3146195041
1357,mechanical,millipedes,1.48734450285
1358,unmoved,prospect,1.2301843351
1359,clouds,voluminous,1.36581455622
1360,tram,mournful,1.81985684456
1361,head,elements,1.02961588592
1362,generality,ruled,1.3143802139
1363,volumes,notices,1.82929560189
1364,smile,wipe,1.31800926879
1365,road,climbed,1.31727291529
1366,rise,tandem,1.01660421218
1367,satisfactory,line,1.20310966066
1368,shining,gold,1.3027790464
1369,heated,mixture,1.54665210692
1370,flotation,plans,1.35678904433
1371,merely,eliminating,1.3027790464
1372,tradition,frozen,1.67450564596
1373,colour,explodes,1.9753772591
1374,science,reconstruct,1.01722851461
1375,mosquito,perched,1.60422816726
1376,grass,roots,1.04881619571
1377,undecidables,products,1.54456274158
1378,military,households,1.31231137463
1379,repackaging,remove,1.00144791889
1380,skies,soared,1.45802394498
1381,hugged,candle,1.37338502209
1382,panic,seeds,1.2451306333
1383,putting,mildly,1.29761020795
1384,word,breathed,1.1506981032
1385,flight,debilitating,1.40732457207
1386,roots,disorder,1.01660421218
1387,vizor,staring,1.7547579063
1388,doubt,shadow,1.33909201072
1389,properly,penitent,1.57824845435
1390,threatened,expulsion,1.46591873962
1391,fervour,swept,1.52030075557
1392,behaviour,extensive,1.42585817482
1393,strikes,sheared,1.63130921154
1394,feminism,evaporated,1.72233582843
1395,plans,ruins,1.33899953269
1396,repugnant,sense,1.86646461631
1397,officer,hokey-cokey,1.21619481765
1398,ease,contemptuous,1.83106811216
1399,cream,digs,1.57258826079
1400,reflects,revolution,1.39809827886
1401,child,dim,1.87425867079
1402,tentacles,knotted,1.9753772591
1403,body,art,1.14071977305
1404,theology,fruit,1.9753772591
1405,innocuous,plant,1.36977271515
1406,provide,roof,1.22948589252
1407,data,scanty,1.52609444362
1408,descents,interspersed,1.18207314789
1409,non-punitive,character,1.51779916359
1410,opinion,buoyed,1.67172268614
1411,moments,world,1.62640822355
1412,struck,bargain,1.10192357823
1413,trains,toy,1.36175105215
1414,figure,wand-,1.36459976647
1415,practical,ensemble,1.25996534458
1416,stony,beds,1.22746692024
1417,comforting,symbol,1.51572688275
1418,context,Dislocated,1.2451306333
1419,gilded,legs,1.40085596947
1420,developed,tandem,1.07691535116
1421,self-consciousness,masses,1.45421038566
1422,momentarily,blunt,1.37905422139
1423,wee,bit,1.64711519964
1424,shades,response,1.00254778376
1425,illusions,fostered,1.2451306333
1426,workrooms,warren,1.99975326287
1427,rubbish,worthless,1.44217099865
1428,inbred,culture,1.51572688275
1429,Drinks,exercises,1.29948340366
1430,totalization,incarnates,1.36867145714
1431,day,feeblest,1.46731065984
1432,science,packaged,1.3486880096
1433,proportioned,humbly,1.22426277487
1434,past,adventurous,1.23458687088
1435,totalizing,systems,1.11687756184
1436,fume,cupboard,1.96052447655
1437,sky,beam,1.16041923026
1438,increase,ceiling,1.09043925968
1439,foreclosure,pupils,1.65064494722
1440,incorrigibly,narrow,1.73319683765
1441,camera,candid,1.46875956016
1442,concentration,short,1.16495085556
1443,fingers,trigger,1.82929560189
1444,network,gateway,1.16314744998
1445,ribbon,runs,1.62304015397
1446,air,gods,1.30525856875
1447,body,canvas,1.54923741915
1448,nets,saucer,1.99975326287
1449,soil,possessed,1.19633237267
1450,sky,climbed,1.45711231097
1451,workaday,world,1.38571818322
1452,nation,conscience,1.51051854941
1453,mountains,heart,1.27410299991
1454,tones,anguished,1.8885885267
1455,upsurge,feature,1.61951254341
1456,violence,spectre,1.57779659413
1457,waters,smothered,1.8885885267
1458,Western,wing,1.08131736667
1459,inappropriately,transform,1.02961588592
1460,thrill,ran,1.39457146277
1461,straining,heads,1.02961588592
1462,tour,loads,1.30515260296
1463,age,narcissistic,1.4859661273
1464,probation,context,1.2480233347
1465,giving,pools,1.33518597337
1466,tell-tale,signs,1.45421038566
1467,hull,powerful,1.3542781522
1468,spiritual,embrace,1.01011761612
1469,header,careful,1.49871222029
1470,security,dipping,1.10739480322
1471,tentacles,free,1.25040174181
1472,objections,bitter,1.63137204458
1473,girl,pig,1.09949755997
1474,stupidly,gazed,1.65108726856
1475,dictate,mood,1.34362426664
1476,overwhelming,wishes,1.41557282811
1477,painting,confines,1.38653785287
1478,monomania,verges,1.59973328195
1479,week,bloody,1.04444989747
1480,slits,path,1.4736018285
1481,boxing,incarnation,1.29978040055
1482,disregard,wanton,1.60195869874
1483,supporter,cross,1.43591143751
1484,information,spot,1.55310329639
1485,majority,coupled,1.20266357902
1486,perfunctory,air,1.51716883253
1487,Arsenal,stitched,1.38200789221
1488,Government,isolate,1.02961588592
1489,spotters,blessing,1.06426915096
1490,penetrated,campaign,1.33842446534
1491,sans,progress,1.40144265131
1492,dress,power,1.79750295503
1493,Privacy,ticklish,1.55293286028
1494,explosion,window,1.03302934528
1495,question,stark,1.70989869793
1496,relatively,scanty,1.44172260856
1497,force,masculine,1.45335231287
1498,entry,illustrated,1.19278220943
1499,ego-identity,stage,1.22245424452
1500,policies,distance,1.37552345376
1501,target,ambitious,1.11560297647
1502,golden,haze,1.55095298406
1503,girl,dazzling,1.38826291736
1504,rain,tipping,1.26817459223
1505,rebuffed,rudely,1.88167655427
1506,double,negation,1.8885885267
1507,dead,unknown,1.25586965117
1508,friend,glittering,1.99975326287
1509,health,peak,1.00609646397
1510,interview,entails,1.47720218853
1511,political,unconscious,1.8885885267
1512,excitement,bubbling,1.57517780427
1513,block,building,1.43408759181
1514,relief,sharp,1.30812625677
1515,hand,dismissive,1.18897720683
1516,pint,dry,1.50716451488
1517,election,break,1.17870583122
1518,narky,bastards,1.21743827531
1519,nightly,regiment,1.96985434488
1520,results,terse,1.32700561866
1521,style,dictate,1.54517869405
1522,unobtrusive,clarity,1.9753772591
1523,intensive,self-examination,1.02961588592
1524,strangely,inverted,1.11310376848
1525,fingers,gentle,1.3432651358
1526,nerve,failure,1.47173329475
1527,sufficiently,wanton,1.91134746577
1528,sarong-style,vibrant,1.78055068552
1529,competitive,desperately,1.07691535116
1530,wires,slight,1.59758826079
1531,aperitif,powerful,1.31587272743
1532,secure,situation,1.33191583609
1533,soupy,contrast,1.29901284198
1534,drug,barons,1.91493987805
1535,savagery,attacked,1.01660421218
1536,reciprocal,nature,1.33985191959
1537,delinquents,tougher,1.32147588486
1538,dependence,breaks,1.07666854768
1539,tantamount,admitting,1.19856418433
1540,catalogue,saying,1.35791391519
1541,reminders,inflexible,1.23449942618
1542,sky,flaring,1.99961601564
1543,meal,wash,1.10910098012
1544,responses,dominate,1.05897720683
1545,financial,crash,1.1256864466
1546,taking,slowly,1.00371931323
1547,rationality,stakes,1.3291253726
1548,awareness,astute,1.80162777706
1549,dialectic,law,1.49639819168
1550,pig,deal,1.30900019461
1551,reasons,accept,1.02961588592
1552,routines,chains,1.95916104288
1553,sky,swept,1.27491027068
1554,tight-coiled,explode,1.10075756237
1555,lunch,ruins,1.1535782299
1556,Truth,projecting,1.09043925968
1557,soil,uncompromising,1.49474484651
1558,negativity,formulation,1.37373759504
1559,faithful,eyes,1.8885885267
1560,conditions,tomb,1.41765733857
1561,rough,seeing,1.44098183592
1562,blurb,describes,1.56983412854
1563,shouting,worth,1.01516665894
1564,symbolic,sense,1.5379129312
1565,incomprehensible,products,1.56426428256
1566,crime,constructive,1.99975326287
1567,added,reflectively,1.46658453935
1568,dull,physics,1.69260592669
1569,liberation,market,1.07691535116
1570,majority,slender,1.25814303107
1571,predestined,victim,1.89522899759
1572,narrow,culture,1.02961588592
1573,rays,golden,1.39374676741
1574,tap,sorted,1.08131736667
1575,undecidables,encounters,1.09250111536
1576,burn,threads,1.57462027263
1577,sprinkled,passing,1.31651387703
1578,triumphant,expansion,1.61222351304
1579,existence,justification,1.16009087986
1580,shape,sharp,1.02961588592
1581,oppression,mechanism,1.15056381448
1582,salt,rich,1.30374900677
1583,psephology,suggest,1.05464509746
1584,tension,source,1.07691535116
1585,dissolution,position,1.3697740471
1586,courts,princely,1.45885573769
1587,drums,travelled,1.91493987805
1588,discussion,invited,1.50929403276
1589,cash,call,1.16483463165
1590,Gringolandia,values,1.04794656349
1591,phallocentric,leaps,1.10075756237
1592,juxtaposed,thrust,1.40713495584
1593,oiled,runners,1.46659450285
1594,unleaded,greenness,1.67172268614
1595,Hanged,chicken,1.49019780627
1596,line,smother,1.17935030173
1597,days,shake,1.21159420259
1598,abuse,pattern,1.2917420771
1599,dark,mouth,1.02961588592
1600,unit,handsome,1.44025005992
1601,nearest,quenching,1.43408759181
1602,conviction,construct,1.58148957231
1603,name,Elastoplast,1.13411827463
1604,disturbingly,throws,1.36237913768
1605,form,threadbare,1.04929681873
1606,consciousness,revolution,1.9753772591
1607,shroud,sigh,1.38799062946
1608,architecture,unassuming,1.76868248171
1609,pride,touch,1.91134746577
1610,persuasive,formulation,1.26778785287
1611,hangs,piñata,1.6464264
1612,disgraceful,dimensions,1.32349959596
1613,leadership,ratified,1.11120836254
1614,unrelievedly,soupy,1.98892271364
1615,rhythmic,moaning,1.5612939777
1616,border,ran,1.68574268855
1617,soil,female,1.85577131431
1618,accompaniment,clouds,1.35128489914
1619,universal,incarnates,1.89661106703
1620,reduce,encapsulation,1.37552345376
1621,crime,amplitude,1.8885885267
1622,shapely,clumps,1.89490676093
1623,discussion,stifling,1.51572688275
1624,bend,bloody,1.76700523097
1625,effort,design,1.57921038566
1626,hard,nails,1.57908453935
1627,claim,encapsulated,1.08968022143
1628,head,golden,1.60783350663
1629,spring,step,1.9753772591
1630,chestnuts,prance,1.57951028935
1631,serious,heavy,1.33982233571
1632,intellectualism,narrow,1.45550797714
1633,trickle,savoured,1.25610258085
1634,riots,depoliticize,1.48353323037
1635,balls-up,bit,1.38606650666
1636,constantly,projecting,1.24544921555
1637,rally,fringe,1.53458220476
1638,artistry,sheer,1.08317794562
1639,category,negation,1.76881056467
1640,echoes,picked,1.72511170933
1641,memory,expunged,1.8885885267
1642,arrests,sweep,1.69598447708
1643,western,galloped,1.12211265386
1644,ghosts,drawing,1.29078323352
1645,screeched,action,1.30198117374
1646,discrete,pieces,1.02961588592
1647,particularly,struck,1.24544921555
1648,sharply,etched,1.50899409634
1649,PUNISHMENT,DEMANDING,1.40682199922
1650,coping,stone,1.71857791305
1651,leave,senses,1.47667963349
1652,aircraft,extension,1.36273179499
1653,unions,posturing,1.47720218853
1654,hours,kinder,1.69598447708
1655,recesses,probe,1.47179779825
1656,core,join,1.07691535116
1657,run,Destined,1.52879007043
1658,stars,bursting,1.55361254624
1659,economically,puny,1.56477889243
1660,stretching,bridge,1.30125624019
1661,plane,lurches,1.07766820941
1662,legal,tussle,1.22782145748
1663,Shrubs,relish,1.06323167418
1664,scourge,remove,1.38357014758
1665,denunciation,regarded,1.02727275084
1666,victory,pulsating,1.5136958542
1667,discourse,site,1.09043925968
1668,piñata,hangs,1.4972122744
1669,desire,coupled,1.67557127542
1670,washing,wrung,1.12092880829
1671,individual,articulate,1.52712769772
1672,teenagers,awash,1.18775992689
